Player,Player_ID,Year,Team,Position,PPG,ORPG,RPG,APG,SPG,BPG,TOPG,FG%,3P%,FT%,MPG,FPG,PTS,REB,AST,STL,BLK,TO,FGM,FGA,3PM,3PA,FTM,FTA,MINS,FLS,G,GS,TD
Micah Potter,pottemi01,21-22,DET,C,4.0,1.3,3.0,0.0,0.3,0.3,0.3,0.455,0.0,1.0,10.3,1.3,12,9,0,1,1,1,5,11,0,2,2,2,31,4,3,0,0
Rodney McGruder,mcgruro01,21-22,DET,SG,5.4,0.6,2.2,0.9,0.4,0.1,0.5,0.436,0.397,0.731,14.8,1.1,273,111,48,21,7,24,98,225,58,146,19,26,754,58,51,2,0
Saben Lee,leesa01,21-22,DET,PG,5.6,0.5,2.4,2.9,1.0,0.3,1.0,0.39,0.233,0.789,16.3,1.2,208,87,107,36,12,36,69,177,14,60,56,71,604,44,37,0,0
Saddiq Bey,beysa01,21-22,DET,SF,16.1,1.3,5.4,2.8,0.9,0.2,1.2,0.396,0.346,0.827,33.0,1.6,1321,441,233,73,16,96,450,1136,211,610,210,254,2704,128,82,82,0
Trayvon Palmer,palmetr01,21-22,DET,SG,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,,17.0,2.0,0,2,0,0,0,1,0,1,0,0,0,0,17,2,1,0,0
Alec Burks,burksal01,22-23,DET,SG,12.8,0.4,3.1,2.2,0.7,0.2,1.1,0.436,0.414,0.814,22.0,1.9,652,158,114,38,8,58,200,459,99,239,153,188,1122,98,51,8,0
Bojan Bogdanović,bogdabo02,22-23,DET,PF,21.6,0.6,3.8,2.6,0.6,0.1,2.3,0.488,0.411,0.884,32.1,1.9,1273,223,152,34,8,135,430,882,145,353,268,303,1893,113,59,59,0
Braxton Key,keybr01,22-23,DET,SF,1.3,0.0,0.3,0.0,0.0,0.0,0.0,1.0,,1.0,3.0,0.0,4,1,0,0,0,0,1,1,0,0,2,2,9,0,3,0,0
Buddy Boeheim,boehebu01,22-23,DET,SF,1.6,0.2,0.6,0.4,0.2,0.0,0.0,0.185,0.16,1.0,9.0,0.6,16,6,4,2,0,0,5,27,4,25,2,2,90,6,10,0,0
Cade Cunningham,cunnica01,22-23,DET,PG,19.9,1.0,6.2,6.0,0.8,0.6,3.2,0.415,0.279,0.837,33.3,2.8,239,74,72,10,7,39,93,224,17,61,36,43,400,34,12,12,0
Cory Joseph,josepco01,22-23,DET,PG,6.9,0.3,1.7,3.5,0.5,0.1,0.9,0.427,0.389,0.792,19.8,1.4,427,106,217,34,9,56,150,351,70,180,57,72,1227,88,62,2,0
Eugene Omoruyi,omorueu01,22-23,OKC-DET,SF,7.0,1.1,2.8,0.7,0.7,0.1,0.8,0.443,0.281,0.68,16.1,2.3,278,111,28,28,3,34,101,228,25,89,51,75,645,91,40,6,0
Hamidou Diallo,diallha01,22-23,DET,SF,9.3,1.0,3.5,1.0,0.9,0.3,1.3,0.573,0.238,0.588,17.8,2.2,522,194,55,53,16,71,215,375,5,21,87,148,996,124,56,0,0
Isaiah Livers,liveris01,22-23,DET,PF,6.7,0.5,2.8,0.8,0.5,0.5,0.6,0.417,0.365,0.821,23.1,2.0,346,143,41,28,28,30,120,288,74,203,32,39,1199,103,52,22,0
Isaiah Stewart,stewais01,22-23,DET,C,11.3,2.3,8.1,1.4,0.4,0.7,1.4,0.442,0.327,0.738,28.3,2.7,567,403,70,20,34,68,195,441,67,205,110,149,1414,133,50,47,0
Jaden Ivey,iveyja01,22-23,DET,SG,16.3,1.0,3.9,5.2,0.8,0.2,3.2,0.416,0.343,0.747,31.1,3.3,1204,288,387,61,17,237,409,983,120,350,266,356,2304,242,74,73,0
Jalen Duren,durenja01,22-23,DET,C,9.1,3.4,8.9,1.1,0.7,0.9,1.4,0.648,0.0,0.611,24.9,2.7,612,595,75,44,59,92,258,398,0,2,96,157,1670,182,67,31,0
James Wiseman,wisemja01,22-23,GSW-DET,C,10.0,1.6,5.9,0.7,0.2,0.6,1.1,0.558,0.2,0.701,19.3,2.4,450,267,30,7,27,51,189,339,4,20,68,97,867,108,45,22,0
Jared Rhoden,rhodeja01,22-23,DET,SG,3.2,0.8,2.6,0.3,0.3,0.1,0.2,0.386,0.25,1.0,14.1,1.6,45,37,4,4,1,3,17,44,5,20,6,6,198,23,14,0,0
Killian Hayes,hayeski01,22-23,DET,PG,10.3,0.4,2.9,6.2,1.4,0.4,2.3,0.377,0.28,0.821,28.3,2.9,786,221,470,104,28,173,307,815,80,286,92,112,2154,219,76,56,0
Marvin Bagley III,baglema01,22-23,DET,C,12.0,2.2,6.4,0.9,0.5,0.7,1.1,0.529,0.288,0.75,23.6,1.9,504,269,36,19,30,46,202,382,19,66,81,108,990,81,42,25,0
R.J. Hampton,hamptrj01,22-23,ORL-DET,SG,6.4,0.4,1.9,1.1,0.6,0.2,0.9,0.43,0.353,0.75,16.0,1.1,302,87,54,27,9,42,102,237,41,116,57,76,750,51,47,3,0
Rodney McGruder,mcgruro01,22-23,DET,SG,5.7,0.6,2.3,0.9,0.5,0.0,0.3,0.408,0.423,0.818,16.4,1.2,183,74,28,16,1,11,62,152,41,97,18,22,524,39,32,12,0
Stanley Umude,umudest01,22-23,DET,SG,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2,0,0,1,1,0,0,1,0,1,2,2,2,0,1,0,0
Ausar Thompson,thompau01,23-24,DET,SF,8.8,2.0,6.4,1.9,1.1,0.9,1.3,0.483,0.186,0.597,25.1,2.8,556,402,120,68,59,84,232,480,21,113,71,119,1583,175,63,38,0
Buddy Boeheim,boehebu01,23-24,DET,SF,3.4,0.3,1.0,0.3,0.0,0.1,0.0,0.31,0.32,0.8,8.4,0.5,34,10,3,0,1,0,9,29,8,25,8,10,84,5,10,0,0
Cade Cunningham,cunnica01,23-24,DET,PG,22.7,0.5,4.3,7.5,0.9,0.4,3.4,0.449,0.355,0.869,33.5,2.5,1405,268,464,56,22,212,524,1167,119,335,238,274,2074,153,62,62,0
Chimezie Metu,metuch01,23-24,PHO-DET,C,6.5,0.8,3.8,0.9,0.8,0.3,1.0,0.504,0.298,0.906,16.8,1.4,332,194,46,43,16,52,123,244,28,94,58,64,859,71,51,12,0
Evan Fournier,fournev01,23-24,NYK-DET,SG,6.9,0.2,1.8,1.5,0.9,0.2,0.7,0.357,0.254,0.806,18.1,1.5,220,58,48,29,7,21,79,221,33,130,29,36,580,48,32,0,0
Isaiah Livers,liveris01,23-24,DET,PF,5.0,0.7,2.1,1.1,0.6,0.2,0.7,0.345,0.286,0.667,20.4,1.9,114,48,25,13,5,16,40,116,22,77,12,18,469,43,23,6,0
Isaiah Stewart,stewais01,23-24,DET,PF,10.9,1.6,6.6,1.6,0.4,0.8,1.4,0.487,0.383,0.753,30.9,2.2,503,305,73,17,38,66,186,382,67,175,64,85,1423,99,46,45,0
Jaden Ivey,iveyja01,23-24,DET,SG,15.4,1.1,3.4,3.8,0.7,0.5,2.5,0.429,0.336,0.749,28.8,2.6,1185,264,296,57,41,190,417,973,124,369,227,303,2217,204,77,61,0
Jalen Duren,durenja01,23-24,DET,C,13.8,3.1,11.6,2.4,0.5,0.8,2.1,0.619,0.0,0.79,29.1,3.1,841,709,147,33,47,129,349,564,0,4,143,181,1777,192,61,60,0
